title_list,view,upload_date,comment,likes_num,unlikes_num
[SKmagic] 얼음이 안 나오나요 ? (직수형 얼음정수기),조회수 444회,2020. 8. 10.,NaN,좋아요 3개,싫어요 없음
[SKmagic] 여름철 정수기 자가점검 영상,조회수 445회,2020. 8. 10.,NaN,좋아요 4개,싫어요 없음
[SKmagic] 프로자취러와 함께하는 터치온플러스 식기세척기 실험 영상,"조회수 1,245회",2020. 8. 10.,NaN,좋아요 22개,싫어요 4개
[SKmagic] 트리플케어 식기세척기 자동 문 열림 안내영상,조회수 755회,2020. 8. 6.,NaN,좋아요 2개,싫어요 1개
[SKmagic] 트리플케어 식기세척기 건조&케어기능 안내영상,조회수 586회,2020. 8. 6.,NaN,좋아요 1개,싫어요 없음
[SKmagic] 트리플케어 식기세척기 세척기능 및 유의사항 안내영상,조회수 399회,2020. 8. 6.,NaN,좋아요 없음,싫어요 없음
[SKmagic] 트리플케어 식기세척기 사용설명 영상,조회수 428회,2020. 8. 6.,NaN,좋아요 4개,싫어요 없음
[SKmagic] SK매직 새로운 생활로 6s – 트리플케어편,"조회수 1,616회",2020. 8. 5.,NaN,좋아요 4개,싫어요 2개
[SKmagic] SK매직 새로운 생활로 6s – 올인원 광파 오븐편,"조회수 1,241회",2020. 8. 5.,NaN,좋아요 3개,싫어요 없음
[SKmagic] SK매직 새로운 생활로 6s – 용기 위치 자동 감지편,"조회수 1,482회",2020. 8. 5.,NaN,좋아요 4개,싫어요 없음
[SKmagic] SK매직 새로운 생활로 6s – 모션 공기청정기편,"조회수 1,375회",2020. 8. 5.,NaN,좋아요 1개,싫어요 2개
[SKmagic] SK매직 새로운 생활로 6s – 스테인리스 직수관편,조회수 866회,2020. 8. 5.,NaN,좋아요 1개,싫어요 2개
[SKmagic] 전격공개 1인/ 신혼부부를 위한 멀티 플렉스 광파오븐,"조회수 55,193회",2020. 7. 31.,NaN,좋아요 85개,싫어요 8개
