title_list,view,upload_date,comment,likes_num,unlikes_num
2019 십일절 페스티벌 (할인사건편 - 6A),조회수 290회,2019. 10. 28.,댓글 0개,좋아요 9개,싫어요 없음
2019 십일절 페스티벌 (할인사건편 - 30A),"조회수 40,205회",2019. 10. 28.,댓글 6개,좋아요 93개,싫어요 30개
2019 십일절 페스티벌 (썸타는편 - 15A),조회수 216회,2019. 10. 28.,댓글 0개,좋아요 4개,싫어요 없음
2019 십일절 페스티벌 (썸타는편 - 15B),조회수 242회,2019. 10. 28.,댓글 0개,좋아요 4개,싫어요 없음
2019 십일절 페스티벌 (썸타는편 - 30A),조회수 391회,2019. 10. 28.,댓글 2개,좋아요 12개,싫어요 없음
2019 십일절 페스티벌 (할인사건편 - 15A),조회수 146회,2019. 10. 28.,댓글 0개,좋아요 3개,싫어요 없음
2019 십일절 페스티벌 (할인사건편 - 15B),조회수 373회,2019. 10. 28.,댓글 0개,좋아요 12개,싫어요 없음
[11번가] 문과 VS 이과 현실남매의 최애 공기청정기는?,조회수 573회,2019. 10. 27.,댓글 0개,좋아요 5개,싫어요 1개
2019 SNS 신선한밤(고추마요치킨),조회수 499회,2019. 10. 11.,댓글 0개,좋아요 2개,싫어요 1개
2019 SNS 신선한밤(매운치즈고구마돈까스),조회수 151회,2019. 10. 4.,댓글 1개,좋아요 2개,싫어요 없음
2019 SNS 신선한밤(초코퐁떡 ),조회수 599회,2019. 9. 27.,댓글 1개,좋아요 6개,싫어요 없음
