title_list,view,upload_date,comment,likes_num,unlikes_num
[강의] A6100(ILCE-6100) S&Q기능 이용하기(퀵 모션 설정하기),조회수 582회,2019. 12. 5.,NaN,좋아요 6개,싫어요 없음
[강의] A6100(ILCE-6100) S&Q기능 이용하기 (슬로 모션 설정하기),"조회수 2,011회",2019. 12. 5.,NaN,좋아요 5개,싫어요 1개
[Audio] Sony Headphones WH-H910N_Product Video,조회수 512회,2019. 12. 1.,NaN,좋아요 11개,싫어요 없음
[강의] ILCE-7RM4 픽셀 시프트 이미지조정 및 현상하기,조회수 486회,2019. 11. 27.,NaN,좋아요 3개,싫어요 없음
[강의] ILCE-7RM4 픽셀 시프트 다중 이미지 조합하기 (카메라 자체로 촬영시),조회수 303회,2019. 11. 27.,NaN,좋아요 5개,싫어요 없음
[강의] ILCE -7RM4 픽셀 시프트 다중 이미지 조합하기 (원격 촬영시),"조회수 1,832회",2019. 11. 27.,NaN,좋아요 3개,싫어요 없음
[Alpha] α6600 HDR movie,조회수 666회,2019. 11. 26.,NaN,좋아요 5개,싫어요 1개
[Alpha] α6600 time lapse movie,조회수 547회,2019. 11. 25.,NaN,좋아요 11개,싫어요 없음
[Alpha] α6600 제품 소개 영상,조회수 522회,2019. 11. 24.,NaN,좋아요 5개,싫어요 없음
[Alpha] α6100 제품 소개 영상,"조회수 1,301회",2019. 11. 21.,NaN,좋아요 13개,싫어요 1개
소니코리아 채팅 서비스 오픈,"조회수 1,125회",2019. 10. 31.,NaN,좋아요 12개,싫어요 2개
[강의] ILCE-7RM4 픽셀 시프트 다중 촬영하기 (PC에서 원격으로 16장 촬영하기),조회수 397회,2019. 10. 23.,NaN,좋아요 7개,싫어요 없음
[강의] ILCE-7RM4 픽셀 시프트 다중 촬영하기 (PC에서 원격으로 4장 촬영하기),조회수 314회,2019. 10. 23.,NaN,좋아요 1개,싫어요 없음
[강의] ILCE-7RM4 픽셀 시프트 다중 촬영하기 (카메라 자체로 16장 촬영하기),조회수 712회,2019. 10. 18.,NaN,좋아요 6개,싫어요 없음
[강의] ILCE-7RM4 픽셀 시프트 다중 촬영하기 (카메라 자체로 4장 촬영하기),"조회수 2,213회",2019. 10. 18.,NaN,좋아요 18개,싫어요 1개
"[Sony Alpha] 알파 프로페셔널 김주원 작가, 카메라의 초격차 α7R IV를 만나다","조회수 522,481회",2019. 10. 14.,NaN,좋아요 31개,싫어요 5개
"[Sony Alpha] 프로를 위한 스피드와 디테일의 완성, α9 II","조회수 1,655회",2019. 10. 7.,NaN,좋아요 10개,싫어요 3개
[강의] WF-1000XM3 멀티 페어링(다중 연결하기),"조회수 9,604회",2019. 10. 7.,NaN,좋아요 27개,싫어요 1개
[강의] WF-1000XM3 터치센서 이용하기(전화기능 활용),"조회수 2,242회",2019. 9. 30.,NaN,좋아요 9개,싫어요 없음
[강의] WF-1000XM3 터치센서 이용하기(제품기능 활용),"조회수 5,281회",2019. 9. 30.,NaN,좋아요 31개,싫어요 없음
[강의] WF-1000XM3 터치센서 이용하기(재생기능 활용),"조회수 2,662회",2019. 9. 30.,NaN,좋아요 18개,싫어요 없음
